558497.0,20110419
558497.0,20110420
575455.0,20110421
575455.0,20110422
575455.0,20110425
567463.0,20110426
567463.0,20110427
567463.0,20110428
567463.0,20110429
567463.0,20110503
567463.0,20110504
567463.0,20110505
567463.0,20110506
567463.0,20110509
567463.0,20110510
567463.0,20110511
567463.0,20110512
567463.0,20110513
567463.0,20110516
567463.0,20110517
598764.0,20110518
598764.0,20110519
598764.0,20110520
598764.0,20110523
587422.0,20110524
587422.0,20110525
587422.0,20110526
599624.0,20110527
572300.0,20110530
572300.0,20110531
572300.0,20110601
572300.0,20110602
572300.0,20110603
578942.0,20110607
578942.0,20110608
578942.0,20110609
578942.0,20110610
578942.0,20110613
578942.0,20110614
578942.0,20110615
578942.0,20110616
578942.0,20110617
578942.0,20110620
578942.0,20110621
578942.0,20110622
578942.0,20110623
578942.0,20110624
578942.0,20110627
590094.0,20110628
590094.0,20110629
590094.0,20110630
590094.0,20110701
590094.0,20110704
590094.0,20110705
590094.0,20110706
590094.0,20110707
590094.0,20110708
590094.0,20110711
590094.0,20110712
590094.0,20110713
590094.0,20110714
590094.0,20110715
590094.0,20110718
590094.0,20110719
590094.0,20110720
590094.0,20110721
590094.0,20110722
590094.0,20110725
590094.0,20110726
590094.0,20110727
590094.0,20110728
590094.0,20110729
590094.0,20110801
590094.0,20110802
587918.0,20110803
578370.0,20110804
578370.0,20110805
559670.0,20110808
559670.0,20110809
559670.0,20110810
559670.0,20110811
559670.0,20110812
559670.0,20110815
559670.0,20110816
559670.0,20110817
559670.0,20110818
559670.0,20110819
559670.0,20110822
559670.0,20110823
559670.0,20110824
572732.0,20110825
572732.0,20110826
572426.0,20110829
572426.0,20110830
572426.0,20110831
572426.0,20110901
572426.0,20110902
572426.0,20110905
572426.0,20110906
572426.0,20110907
572426.0,20110908
572426.0,20110909
572426.0,20110913
572426.0,20110914
572426.0,20110915
572426.0,20110916
572426.0,20110919
572426.0,20110920
572426.0,20110921
572426.0,20110922
572426.0,20110923
572426.0,20110926
572426.0,20110927
572426.0,20110928
528825.0,20110929
528825.0,20110930
528825.0,20111010
528825.0,20111011
528825.0,20111012
528825.0,20111013
528825.0,20111014
528825.0,20111017
528825.0,20111018
528825.0,20111019
528825.0,20111020
528825.0,20111021
528825.0,20111024
528825.0,20111025
528825.0,20111026
528825.0,20111027
528825.0,20111028
528825.0,20111031
532266.0,20111101
532266.0,20111102
532266.0,20111103
532266.0,20111104
569366.0,20111107
559190.0,20111108
559190.0,20111109
559190.0,20111110
567252.0,20111111
567252.0,20111114
567252.0,20111115
567252.0,20111116
567252.0,20111117
567252.0,20111118
567252.0,20111121
567252.0,20111122
567252.0,20111123
567252.0,20111124
567252.0,20111125
567252.0,20111128
567252.0,20111129
567252.0,20111130
567252.0,20111201
567252.0,20111202
567252.0,20111205
567252.0,20111206
567252.0,20111207
567252.0,20111208
567252.0,20111209
567252.0,20111212
567252.0,20111213
567252.0,20111214
567252.0,20111215
567252.0,20111216
567252.0,20111219
567252.0,20111220
567252.0,20111221
567252.0,20111222
573066.0,20111223
573066.0,20111226
573066.0,20111227
573066.0,20111228
573066.0,20111229
566055.0,20111230
566055.0,20120104
566055.0,20120105
566055.0,20120106
566055.0,20120109
566055.0,20120110
566055.0,20120111
566055.0,20120112
566326.0,20120113
547274.0,20120116
547274.0,20120117
547274.0,20120118
547274.0,20120119
576358.0,20120120
576358.0,20120130
576358.0,20120131
573683.0,20120201
573683.0,20120202
573683.0,20120203
573683.0,20120206
573683.0,20120207
573683.0,20120208
573683.0,20120209
573683.0,20120210
593275.0,20120213
593275.0,20120214
593275.0,20120215
593275.0,20120216
605558.0,20120217
598208.0,20120220
598208.0,20120221
598208.0,20120222
606961.0,20120223
602999.0,20120224
602999.0,20120227
602999.0,20120228
588615.0,20120229
588615.0,20120301
588615.0,20120302
588615.0,20120305
588615.0,20120306
588615.0,20120307
588615.0,20120308
588615.0,20120309
588615.0,20120312
588615.0,20120313
593137.0,20120314
604801.0,20120315
604801.0,20120316
594601.0,20120319
589078.0,20120320
589078.0,20120321
589078.0,20120322
589078.0,20120323
589078.0,20120326
589078.0,20120327
589078.0,20120328
576280.0,20120329
576280.0,20120330
576280.0,20120405
576280.0,20120406
576280.0,20120409
576280.0,20120410
576280.0,20120411
576280.0,20120412
576280.0,20120413
576280.0,20120416
576280.0,20120417
576280.0,20120418
576280.0,20120419
576280.0,20120420
576280.0,20120423
576280.0,20120424
597340.0,20120425
597340.0,20120426
581632.0,20120427
553896.0,20120502
554013.0,20120503
554013.0,20120504
554013.0,20120507
561573.0,20120508
556117.0,20120509
544814.0,20120510
544814.0,20120511
544814.0,20120514
516512.0,20120515
516512.0,20120516
516512.0,20120517
516512.0,20120518
516512.0,20120521
498962.0,20120522
498962.0,20120523
498962.0,20120524
498962.0,20120525
498962.0,20120528
498962.0,20120529
498962.0,20120530
528362.0,20120531
523852.0,20120601
516844.0,20120604
516844.0,20120605
516844.0,20120606
516844.0,20120607
516844.0,20120608
516844.0,20120611
516844.0,20120612
516844.0,20120613
516844.0,20120614
516844.0,20120615
516844.0,20120618
516844.0,20120619
509797.0,20120620
509797.0,20120621
509797.0,20120625
509797.0,20120626
509797.0,20120627
509797.0,20120628
548847.0,20120629
548847.0,20120702
552136.0,20120703
552136.0,20120704
552136.0,20120705
552136.0,20120706
552136.0,20120709
538129.0,20120710
532024.0,20120711
532024.0,20120712
532024.0,20120713
532024.0,20120716
532024.0,20120717
532024.0,20120718
532024.0,20120719
532024.0,20120720
525811.0,20120723
525001.0,20120724
524597.0,20120725
516222.0,20120726
516794.0,20120727
516794.0,20120730
516794.0,20120731
527674.0,20120801
527674.0,20120802
537849.0,20120803
537849.0,20120806
534021.0,20120807
530472.0,20120808
541512.0,20120809
580562.0,20120810
581178.0,20120813
580975.0,20120814
580975.0,20120815
579275.0,20120816
579275.0,20120817
579275.0,20120820
579275.0,20120821
591493.0,20120822
591493.0,20120823
583929.0,20120824
583929.0,20120827
583929.0,20120828
587779.0,20120829
582813.0,20120830
582813.0,20120831
582813.0,20120903
590111.0,20120904
590111.0,20120905
616318.0,20120906
616318.0,20120907
616318.0,20120910
616318.0,20120911
616318.0,20120912
591950.0,20120913
591950.0,20120914
591950.0,20120917
612755.0,20120918
612755.0,20120919
612755.0,20120920
617409.0,20120921
617409.0,20120924
617409.0,20120925
617409.0,20120926
617409.0,20120927
617409.0,20120928
617409.0,20121008
617409.0,20121009
617409.0,20121010
617409.0,20121011
583118.0,20121012
583118.0,20121015
583118.0,20121016
580978.0,20121017
591186.0,20121018
601266.0,20121019
601266.0,20121022
601266.0,20121023
601266.0,20121024
626834.0,20121025
626834.0,20121026
634164.0,20121029
634164.0,20121030
634164.0,20121031
634164.0,20121101
634164.0,20121102
634164.0,20121105
634164.0,20121106
700545.0,20121107
700545.0,20121108
700545.0,20121109
700545.0,20121112
700545.0,20121113
700545.0,20121114
700545.0,20121115
700545.0,20121116
700545.0,20121119
700545.0,20121120
700545.0,20121121
687835.0,20121122
687835.0,20121123
687835.0,20121126
687835.0,20121127
687835.0,20121128
687835.0,20121129
687835.0,20121130
687835.0,20121203
687835.0,20121204
687835.0,20121205
687835.0,20121206
